Label	Weight	Text
l_VAPOCen_PointOfInterest	1	i would love for you to display rated orange pumpkin loaf for above 485 bucks in the city
l_VAPOCen_PointOfInterest	1	remove route
l_VAPOCen_PointOfInterest	1	let's head to sheraton columbus hotel at capitol square at brighton 8th court and guernsey street in the city of canyon city town
l_VAPOCen_PointOfInterest	1	why don't you find a route to sp!re in ellijay
l_VAPOCen_PointOfInterest	1	location of cracker barrel at 1248 durham road bushong city nl in liberia
l_VAPOCen_PointOfInterest	1	21st s vis and 5th north blvd. navigate me there
l_VAPOCen_PointOfInterest	1	get to a laundry
l_VAPOCen_PointOfInterest	1	switch on navigating to a day-care center
l_VAPOCen_PointOfInterest	1	map out where wish restaurant is on woodland street east
l_VAPOCen_PointOfInterest	1	i'd love the highest rating family restaurants in my vicinity
l_VAPOCen_PointOfInterest	1	find and show me where a jack in the box is around my area
l_VAPOCen_PointOfInterest	1	take me to kansas city city
l_VAPOCen_PointOfInterest	1	show me how to get to smoke's poutinerie
l_VAPOCen_PointOfInterest	1	show me the way to kingsley kyrgyzstan please
l_VAPOCen_PointOfInterest	1	start go to starbucks
l_VAPOCen_PointOfInterest	1	how can i get to park place
l_VAPOCen_PointOfInterest	1	start navigating to a classic restaurant
l_VAPOCen_PointOfInterest	1	k ct and fwy r in putnam station nd
l_VAPOCen_PointOfInterest	1	on second thought switch on going to amp place
l_VAPOCen_PointOfInterest	1	could you please clear going
l_VAPOCen_PointOfInterest	1	start navigating to a discount food store
l_VAPOCen_PointOfInterest	1	what's the name of that italian restaurant on the corner of meserole street and woodpoint road
l_VAPOCen_PointOfInterest	1	take me to pizza ranch
l_VAPOCen_PointOfInterest	1	go to kdhbjxo
l_VAPOCen_PointOfInterest	1	help me get to kuala lumpur andorra please
l_VAPOCen_PointOfInterest	1	switch on navigating
l_VAPOCen_PointOfInterest	1	route to vail haiti please
l_VAPOCen_PointOfInterest	1	take me to a gift shop
l_VAPOCen_PointOfInterest	1	navigate me to 1350 q cir
l_VAPOCen_PointOfInterest	1	try to find hoagies for below 436 bucks here
l_VAPOCen_PointOfInterest	1	show where is a car wash around the intersection of surrey lane and bay ridge avenue ithaca village
l_VAPOCen_PointOfInterest	1	i want to look at hong kong restaurant at the intersection of lakeview ct and a pkwy
l_VAPOCen_PointOfInterest	1	route me to lery
l_VAPOCen_PointOfInterest	1	will you please check souvlaki express in that town
l_VAPOCen_PointOfInterest	1	take me to hershey village
l_VAPOCen_PointOfInterest	1	attraction on debevoise avenue and bristol street plz
l_VAPOCen_PointOfInterest	1	i'd really like you to show farther tax advice in the town for about 281 dollars
l_VAPOCen_PointOfInterest	1	is there priciest haute cuisine restaurant not so far from taco john's
l_VAPOCen_PointOfInterest	1	search closest pizza in the vicinity for not more than 468 pounds
l_VAPOCen_PointOfInterest	1	i would like a pasta restaurant here
l_VAPOCen_PointOfInterest	1	where can i get vegetable lasagna
l_VAPOCen_PointOfInterest	1	location of ashabori at kingsborough 7th walk and vanderbilt street allen parish
l_VAPOCen_PointOfInterest	1	show me a route for a pawn shop
l_VAPOCen_PointOfInterest	1	find a route to balance of berrien county
l_VAPOCen_PointOfInterest	1	we are going to 4th avenue
l_VAPOCen_PointOfInterest	1	head towards cedar avenue
l_VAPOCen_PointOfInterest	1	there is a a beauty salon at 1162 whitney avenue called gifts from the earth direct me there
l_VAPOCen_PointOfInterest	1	kamloops take me there with the most scenic route
l_VAPOCen_PointOfInterest	1	head to ruth's chris steak house
l_VAPOCen_PointOfInterest	1	check honduras
l_VAPOCen_PointOfInterest	1	where are low-priced car maintenance
l_VAPOCen_PointOfInterest	1	search landscaping around here for less than 381 quid
l_VAPOCen_PointOfInterest	1	could you please end navigating
l_VAPOCen_PointOfInterest	1	go ahead and direct me to a vegetarian restaurant
l_VAPOCen_PointOfInterest	1	show a fusion restaurant
l_VAPOCen_PointOfInterest	1	location of chum-city building near the intersection of bayard street and harkness avenue in attica iowa
l_VAPOCen_PointOfInterest	1	where is frost bank tower
l_VAPOCen_PointOfInterest	1	is it possible to wipe off navigation
l_VAPOCen_PointOfInterest	1	what are directions to a latin american restaurant
l_VAPOCen_PointOfInterest	1	display buttered popcorn for more than 436 quid in city
l_VAPOCen_PointOfInterest	1	switch on going to wells fargo center in balance of franklin county
l_VAPOCen_PointOfInterest	1	go to 55th hwy
l_VAPOCen_PointOfInterest	1	where is the less pricey marble's ice cream in the area
l_VAPOCen_PointOfInterest	1	where can i get the pricey ka-chi in the surrounding area
l_VAPOCen_PointOfInterest	1	let's go to water street and duryea place now
l_VAPOCen_PointOfInterest	1	where can i pick up sandwiches around my location
l_VAPOCen_PointOfInterest	1	where can i buy highest cost scooters here
l_VAPOCen_PointOfInterest	1	93 bay 40th street 71400 payson village north korea
l_VAPOCen_PointOfInterest	1	what is the distance to florence city
l_VAPOCen_PointOfInterest	1	514 at 17th avenue
l_VAPOCen_PointOfInterest	1	plz where is the an outdoors store on irving place in mason town ak
l_VAPOCen_PointOfInterest	1	i want you to view cheaper chicken burgers for under 494 euros in the vicinity
l_VAPOCen_PointOfInterest	1	go ahead and bring me to fair street
l_VAPOCen_PointOfInterest	1	new dragon one chinese restaurant on cedar lane and circle drive in balance of forrest county now
l_VAPOCen_PointOfInterest	1	go to maple ridge
l_VAPOCen_PointOfInterest	1	go to queen pkwy
l_VAPOCen_PointOfInterest	1	try to bring up quads for between 224 and 134 euros nearby
l_VAPOCen_PointOfInterest	1	head to cheesecake factory
l_VAPOCen_PointOfInterest	1	hungry jack's at front south lane and beech blvd. navigate me there
l_VAPOCen_PointOfInterest	1	find rotterdam harbour
l_VAPOCen_PointOfInterest	1	what is the costly tim hortons in town
l_VAPOCen_PointOfInterest	1	could you please cut going
l_VAPOCen_PointOfInterest	1	i would love a boston market in the vicinity
l_VAPOCen_PointOfInterest	1	show me guinea bissau
l_VAPOCen_PointOfInterest	1	take me to zehrs king city
l_VAPOCen_PointOfInterest	1	actually turn on going to the crystal palace
l_VAPOCen_PointOfInterest	1	exhale at oak street and devon avenue navigate me there
l_VAPOCen_PointOfInterest	1	show serbia
l_VAPOCen_PointOfInterest	1	take me to steak 'n shake
l_VAPOCen_PointOfInterest	1	switch on going to bauhaus in ottawa
l_VAPOCen_PointOfInterest	1	will you stop navigation
l_VAPOCen_PointOfInterest	1	take me to east new market town
l_VAPOCen_PointOfInterest	1	show mount of olives
l_VAPOCen_PointOfInterest	1	how about you give me a route to river road kenilworth village
l_VAPOCen_PointOfInterest	1	where can i buy some dvd players
l_VAPOCen_PointOfInterest	1	please show me walking on a cloud close to national infantry museum and soldier center
l_VAPOCen_PointOfInterest	1	give directions to bragg court
l_VAPOCen_PointOfInterest	1	go to eakly
l_VAPOCen_PointOfInterest	1	any better tattoos in that city for more than 305 quid
l_VAPOCen_PointOfInterest	1	please how far to 676 brown street in town
l_VAPOCen_PointOfInterest	1	help me get to wild wing
l_VAPOCen_PointOfInterest	1	take me to bank of china tower at portola street south i and bestor rd which is in grayling
l_VAPOCen_PointOfInterest	1	please why don't you take me to roosevelt campobello international park not that far from bay 38th street and kings place balance of summit county ab
l_VAPOCen_PointOfInterest	1	route me sun tower at cross street and sedgwick place plz
l_VAPOCen_PointOfInterest	1	any bad drive-in in that city
l_VAPOCen_PointOfInterest	1	i'd like you to display stuffed peppers for about 74 quid around here
l_VAPOCen_PointOfInterest	1	show me a route to east hazel crest village
l_VAPOCen_PointOfInterest	1	show bottom rated quads for above 346 euros in city
l_VAPOCen_PointOfInterest	1	show me where i can buy soul food restaurant
l_VAPOCen_PointOfInterest	1	shoeless joe's where is it
l_VAPOCen_PointOfInterest	1	i want to see where wiarton is on a map
l_VAPOCen_PointOfInterest	1	switch on going to greene county
l_VAPOCen_PointOfInterest	1	switch on directing me to times square
l_VAPOCen_PointOfInterest	1	columbus downtown high school at hewes street and battery avenue please
l_VAPOCen_PointOfInterest	1	what are the best reviewed pho restaurants around here for not more than 13 quid
l_VAPOCen_PointOfInterest	1	show me where cnn is in hartford georgia
l_VAPOCen_PointOfInterest	1	find a burgers by honest chops
l_VAPOCen_PointOfInterest	1	i would like a coffeehouse here
l_VAPOCen_PointOfInterest	1	will you show me good dry cleaning in the town for about 195 dollars
l_VAPOCen_PointOfInterest	1	i would love for you to search expensive tattoos for between 215 and 182 dollars around here
l_VAPOCen_PointOfInterest	1	show me how to get to the town of hobson city town
l_VAPOCen_PointOfInterest	1	27th street around first canadian place drive us there
l_VAPOCen_PointOfInterest	1	head to oberweis dairy
l_VAPOCen_PointOfInterest	1	i'd really like you to show me scooters nearby for no more than 58 euros
l_VAPOCen_PointOfInterest	1	windsor castle at essex way and railroad street west please
l_VAPOCen_PointOfInterest	1	view the stadium on hudson avenue for over 170 dollars
l_VAPOCen_PointOfInterest	1	freshii -yorkville at route 30 fwy and w hwy show me where it is
l_VAPOCen_PointOfInterest	1	search for sight & sound theatres
l_VAPOCen_PointOfInterest	1	show express delivery for under 379 quid in the surrounding area
l_VAPOCen_PointOfInterest	1	show me a route to south charleston
l_VAPOCen_PointOfInterest	1	show me the intersection of weber street and vine st
l_VAPOCen_PointOfInterest	1	actually switch on going to sun tower
l_VAPOCen_PointOfInterest	1	turn on directing me to emerald tower
l_VAPOCen_PointOfInterest	1	where is arc de triomphe
l_VAPOCen_PointOfInterest	1	look up city tower
l_VAPOCen_PointOfInterest	1	search for a shoe store
l_VAPOCen_PointOfInterest	1	suggest a choice office personal ltd in the city to me
l_VAPOCen_PointOfInterest	1	why don't you give me a route to the city of pelican
l_VAPOCen_PointOfInterest	1	where can i purchase worst black bean burritos around here
l_VAPOCen_PointOfInterest	1	find me fountainbleu plaza
l_VAPOCen_PointOfInterest	1	take me to boyle county
l_VAPOCen_PointOfInterest	1	show me lamps for not more than 95 pounds in my vicinity
l_VAPOCen_PointOfInterest	1	suggest the most fairly priced hair salon in the vicinity
l_VAPOCen_PointOfInterest	1	a pasta restaurant at the corner of st edwards street and grove street please in sevier county
l_VAPOCen_PointOfInterest	1	search hillside avenue
l_VAPOCen_PointOfInterest	1	an indonesian restaurant at 859 inverness drive 34089 willow lake city on kazakhstan
l_VAPOCen_PointOfInterest	1	where is the us located
l_VAPOCen_PointOfInterest	1	show crappy pizza around here for not more than 405 euros
l_VAPOCen_PointOfInterest	1	show gaylord opryland resort on east greenway road south in el dorado
l_VAPOCen_PointOfInterest	1	view worst rated fried chicken in that region for not more than 425 dollars
l_VAPOCen_PointOfInterest	1	show me afghan restaurant for over 54 quid in my vicinity
l_VAPOCen_PointOfInterest	1	suggest the priciest kentucky variety around my location to me
l_VAPOCen_PointOfInterest	1	nixon court in wheatfield
l_VAPOCen_PointOfInterest	1	give directions to the dentist
l_VAPOCen_PointOfInterest	1	go to pancheros mexican grill
l_VAPOCen_PointOfInterest	1	locate biddeford
l_VAPOCen_PointOfInterest	1	give me directions for seaview avenue and roebling street
l_VAPOCen_PointOfInterest	1	get me an optometrist
l_VAPOCen_PointOfInterest	1	switch on going to fairfield county
l_VAPOCen_PointOfInterest	1	where are food processors around my location
l_VAPOCen_PointOfInterest	1	can you suggest the less costly campgrounds in that country to me
l_VAPOCen_PointOfInterest	1	point me the way to lashbrook's shoes at the the intersection of echo and charlevoix county in the surrounding area
l_VAPOCen_PointOfInterest	1	let's go to a panera bread at mc keever place and johnson street
l_VAPOCen_PointOfInterest	1	give me directions for family dollar at holmes lane and waldorf court
l_VAPOCen_PointOfInterest	1	stop navigating
l_VAPOCen_PointOfInterest	1	head towards an art museum
l_VAPOCen_PointOfInterest	1	how would i get to ashland place and pin oak drive
l_VAPOCen_PointOfInterest	1	would you display chesterman beach in that country
l_VAPOCen_PointOfInterest	1	view smithville town on a map
l_VAPOCen_PointOfInterest	1	take me to china wok take-out
l_VAPOCen_PointOfInterest	1	where is the postal code 72805 in reeseville village ontario
l_VAPOCen_PointOfInterest	1	go to oakville
l_VAPOCen_PointOfInterest	1	view high-cost fajitas for about 113 euros in town
l_VAPOCen_PointOfInterest	1	go to nicholas tower
l_VAPOCen_PointOfInterest	1	look up a concert hall
l_VAPOCen_PointOfInterest	1	get to balance of bay county
l_VAPOCen_PointOfInterest	1	take me to lyon county
l_VAPOCen_PointOfInterest	1	show me where i can buy french restaurant
l_VAPOCen_PointOfInterest	1	point me the way to applebee's
l_VAPOCen_PointOfInterest	1	navigation delete
l_VAPOCen_PointOfInterest	1	i would like to get high quality piercings for above 485 quid
l_VAPOCen_PointOfInterest	1	the carpet store at van buren street chubbuck mt
l_VAPOCen_PointOfInterest	1	take me to church street south
l_VAPOCen_PointOfInterest	1	where is jackson county
l_VAPOCen_PointOfInterest	1	great wall at 1046 georgia avenue benton county bring us there
l_VAPOCen_PointOfInterest	1	a subway entrance close to jefferson memorial in greenwood village city directions please
l_VAPOCen_PointOfInterest	1	we are going to pepi's pizza
l_VAPOCen_PointOfInterest	1	bring me to the interesting landmarks in arimo city called st. peter's basilica
l_VAPOCen_PointOfInterest	1	manifesto at market street and 1st street in goodsoil
l_VAPOCen_PointOfInterest	1	show me some retirement home places along the way wausaukee
l_VAPOCen_PointOfInterest	1	display chandeliers here for no more than 276 pounds
l_VAPOCen_PointOfInterest	1	i'd like to visit columbia center at ovklrpdwyu and bdfghk
l_VAPOCen_PointOfInterest	1	where is museum of fine arts
l_VAPOCen_PointOfInterest	1	show me the way to a doctor's office
l_VAPOCen_PointOfInterest	1	bajrakli mosque at broome street spring valley bring us there please
l_VAPOCen_PointOfInterest	1	get la sagrada
l_VAPOCen_PointOfInterest	1	take me to varick street
l_VAPOCen_PointOfInterest	1	show me a vintage store
l_VAPOCen_PointOfInterest	1	go ahead and navigate me to knox city
l_VAPOCen_PointOfInterest	1	go to jack in the box
l_VAPOCen_PointOfInterest	1	where can i find top ratings delis near me
l_VAPOCen_PointOfInterest	1	help me get to a swimming pool
l_VAPOCen_PointOfInterest	1	where is bajrakli mosque
l_VAPOCen_PointOfInterest	1	suggest a morty's pub for about 78 pounds in the vicinity to me
l_VAPOCen_PointOfInterest	1	navigate me to tusayan
l_VAPOCen_PointOfInterest	1	how can i get to toccopola
l_VAPOCen_PointOfInterest	1	drive me to the department store
l_VAPOCen_PointOfInterest	1	find me the cheapest church near the postal code 16096
l_VAPOCen_PointOfInterest	1	get me to a zoup! near my destination
l_VAPOCen_PointOfInterest	1	restart route
l_VAPOCen_PointOfInterest	1	will you please check magnolia court on the map
l_VAPOCen_PointOfInterest	1	display cabela's at wagon mound village and balance of baraga county in town please
l_VAPOCen_PointOfInterest	1	go to a firearms store
l_VAPOCen_PointOfInterest	1	what route do i take to trimble
l_VAPOCen_PointOfInterest	1	take me to dogwood drive
l_VAPOCen_PointOfInterest	1	show me the address 367 chauncey street
l_VAPOCen_PointOfInterest	1	show directions to a breakfast diner
l_VAPOCen_PointOfInterest	1	see where is dairy queen on brown street in bennet village quebec
l_VAPOCen_PointOfInterest	1	go to a fast food restaurant within twenty nine minutes of me
l_VAPOCen_PointOfInterest	1	i need to get to belle town
l_VAPOCen_PointOfInterest	1	what is the distance to farnhamville
l_VAPOCen_PointOfInterest	1	where can i purchase crappy potato salad in that location for about 237 euros
l_VAPOCen_PointOfInterest	1	show me a way to get to newport tower at locust lane and race street in balance of harrison county
l_VAPOCen_PointOfInterest	1	is there a good place to find good healthy restaurant nearby
l_VAPOCen_PointOfInterest	1	take me to coles county
l_VAPOCen_PointOfInterest	1	the yogthe class at ivy court and crystal street
l_VAPOCen_PointOfInterest	1	put dk display clarendon city kentucky on a map
l_VAPOCen_PointOfInterest	1	a shelter at crescent street and washington avenue denmark village
l_VAPOCen_PointOfInterest	1	go ahead and show me wholesale club in this area
l_VAPOCen_PointOfInterest	1	take me to midwest town
l_VAPOCen_PointOfInterest	1	direct me to ross street
l_VAPOCen_PointOfInterest	1	show me where cnn is in clifton city georgia
l_VAPOCen_PointOfInterest	1	could you bring up the address 625 turnbull avenue on the map
l_VAPOCen_PointOfInterest	1	take me to bay 54th street
l_VAPOCen_PointOfInterest	1	go to chili restaurant
l_VAPOCen_PointOfInterest	1	put leo j. ryan federal building algonac on a map
l_VAPOCen_PointOfInterest	1	show me toll free routes to bellevue city az
l_VAPOCen_PointOfInterest	1	go to bank of america plaza
l_VAPOCen_PointOfInterest	1	take me to washington county
l_VAPOCen_PointOfInterest	1	go to san carlos
l_VAPOCen_PointOfInterest	1	recommend the less pricey afghan restaurant in that place for not more than 403 euros for me
l_VAPOCen_PointOfInterest	1	take me to st-clet
l_VAPOCen_PointOfInterest	1	rosendale map
l_VAPOCen_PointOfInterest	1	drive me to bristol street
l_VAPOCen_PointOfInterest	1	museo sarmiento in 17026
l_VAPOCen_PointOfInterest	1	i would like to pick up a dk display in my area
l_VAPOCen_PointOfInterest	1	firrhill high school at 1964 at college avenue
l_VAPOCen_PointOfInterest	1	where is gaylord opryland resort on 8th avenue
l_VAPOCen_PointOfInterest	1	find me a beer store on university avenue pillsbury de
l_VAPOCen_PointOfInterest	1	plz show b&l commercial seating at antlers and basehor city in my vicinity
l_VAPOCen_PointOfInterest	1	what roads will take me to nolans lane
l_VAPOCen_PointOfInterest	1	where is tel-aviv central bus station
l_VAPOCen_PointOfInterest	1	can you recommend a bombay palace near my area
l_VAPOCen_PointOfInterest	1	where is union station
l_VAPOCen_PointOfInterest	1	find me the scenic path to balance of bolivar county
l_VAPOCen_PointOfInterest	1	how about you check 1956 washington avenue in city
l_VAPOCen_PointOfInterest	1	take me to hudson street
l_VAPOCen_PointOfInterest	1	i would like a bakery in the surrounding area
l_VAPOCen_PointOfInterest	1	take me to an intersection in hampton called church road and lawrence street
l_VAPOCen_PointOfInterest	1	get me directions to wendys
l_VAPOCen_PointOfInterest	1	check jimmy the greek at ashmore village and balance of clay county plz
l_VAPOCen_PointOfInterest	1	go to a beauty parlor
l_VAPOCen_PointOfInterest	1	where is the horseshoe bend at the intersection of oceanic avenue and ridge avenue ripon il
l_VAPOCen_PointOfInterest	1	find maison carre within walking distance of everit street williamstown mi
l_VAPOCen_PointOfInterest	1	switch on going to york minster in sault ste. marie city
l_VAPOCen_PointOfInterest	1	route for an albanian restaurant
l_VAPOCen_PointOfInterest	1	turn on navigating to a south african restaurant
l_VAPOCen_PointOfInterest	1	show me konzelmann estate winery here
l_VAPOCen_PointOfInterest	1	i would like you to view costly bagels in the vicinity for below 88 dollars
l_VAPOCen_PointOfInterest	1	oak lane in hamlin
l_VAPOCen_PointOfInterest	1	direct me to ruby tuesdays
l_VAPOCen_PointOfInterest	1	please frost bank tower nearby the the intersection beach 37th street and brighton 3 place in east chicago city ga
l_VAPOCen_PointOfInterest	1	i'd like you to display most costly shortbread cookies in that place for less than 320 quid
l_VAPOCen_PointOfInterest	1	find a route to a hairdresser
l_VAPOCen_PointOfInterest	1	could you please wipe off navigation
l_VAPOCen_PointOfInterest	1	show me how to get to san juan texas
l_VAPOCen_PointOfInterest	1	go to cantonese restaurant
l_VAPOCen_PointOfInterest	1	torre mayor at 53 vanderbilt street dillon city alberta in yemen
l_VAPOCen_PointOfInterest	1	take me to a baby store
l_VAPOCen_PointOfInterest	1	please view red lobster here
l_VAPOCen_PointOfInterest	1	take me to the city of valeria city please
l_VAPOCen_PointOfInterest	1	route me checkers
l_VAPOCen_PointOfInterest	1	show me a taco place nearby
l_VAPOCen_PointOfInterest	1	bring up lowest rated chinese takeout for between 492 and 240 quid nearby
l_VAPOCen_PointOfInterest	1	map out where gracie mews diner is on 17th northwest fwy
l_VAPOCen_PointOfInterest	1	intersection of adelphi street and olean street
l_VAPOCen_PointOfInterest	1	map out where frat burger is on main alley w
l_VAPOCen_PointOfInterest	1	on second thought turn on going to tate gallery
l_VAPOCen_PointOfInterest	1	give me directions to chuck e. cheese's
l_VAPOCen_PointOfInterest	1	go ahead and take me to nando's
l_VAPOCen_PointOfInterest	1	take me to hooters
l_VAPOCen_PointOfInterest	1	go to mayo building
l_VAPOCen_PointOfInterest	1	i would really like you to check financial advice for over 57 bucks here
l_VAPOCen_PointOfInterest	1	a hawaiian restaurant at the junction main street east and 52nd street bonifay city de
l_VAPOCen_PointOfInterest	1	why don't you give me directions to amelia village madagascar plz
l_VAPOCen_PointOfInterest	1	i'd like to buy wine near 718 jackson court
l_VAPOCen_PointOfInterest	1	i'd like to visit turtleford
l_VAPOCen_PointOfInterest	1	show directions to a cafe closest ripley's aquarium of canada in vona town
l_VAPOCen_PointOfInterest	1	go ahead and get me to a tax clinic
l_VAPOCen_PointOfInterest	1	erase route service
l_VAPOCen_PointOfInterest	1	why don't you direct me to a south american restaurant close to the the intersection of 1st avenue and coffey street in sugar mountain village ut
l_VAPOCen_PointOfInterest	1	show me where is sacre coeur at 278 1st street balance of haywood county ri nepal
l_VAPOCen_PointOfInterest	1	i would really like to pick up washing machines in the city for more than 15 pounds
l_VAPOCen_PointOfInterest	1	where can i find roots nearby
l_VAPOCen_PointOfInterest	1	get me cambodian
l_VAPOCen_PointOfInterest	1	need to know where porter avenue and lester court is
l_VAPOCen_PointOfInterest	1	what is an inexpensive vegan restaurant in the city for less than 79 euros
l_VAPOCen_PointOfInterest	1	show me where is a southern restaurant at beaver street and ocean parkway poteau florida
l_VAPOCen_PointOfInterest	1	where is sp!re
l_VAPOCen_PointOfInterest	1	take me to a town hall
l_VAPOCen_PointOfInterest	1	take me to fountain inn city
l_VAPOCen_PointOfInterest	1	give directions to pizzaiolo gourmet pizza
l_VAPOCen_PointOfInterest	1	i want the mediocre portuguese restaurant near me
l_VAPOCen_PointOfInterest	1	give me directions to norwood young america using toll free route
l_VAPOCen_PointOfInterest	1	n hampton dr and old henderson rd in friend city
l_VAPOCen_PointOfInterest	1	find the swimming pool on mill road in cave springs, oregon
l_VAPOCen_PointOfInterest	1	where is 1620 miller avenue st-redempteur saskatchewan st. lucia
l_VAPOCen_PointOfInterest	1	head towards a thai restaurant at 1781 claver place fayette county
l_VAPOCen_PointOfInterest	1	i am looking for good casino in town
l_VAPOCen_PointOfInterest	1	where can i pick up low-priced car detailing in the area for between 89 and 30 dollars
l_VAPOCen_PointOfInterest	1	harrison park, balance of grand isle county, find it please
l_VAPOCen_PointOfInterest	1	take me to sycamore lane
l_VAPOCen_PointOfInterest	1	go to sainsbury centre for visual arts
l_VAPOCen_PointOfInterest	1	go to lebanese restaurant
l_VAPOCen_PointOfInterest	1	give me directions for family dollar at edgewood road and valley road
l_VAPOCen_PointOfInterest	1	how do i get to the swimming pool at the the crossroads of catherine street and prospect place celina city in plz
l_VAPOCen_PointOfInterest	1	suggest a gluten-free restaurant in that town
l_VAPOCen_PointOfInterest	1	please where is a latin american restaurant at the the intersection of brighton 2nd place and marshall street
l_VAPOCen_PointOfInterest	1	show me the intersection of dundas street and high st
l_VAPOCen_PointOfInterest	1	take me to noodles & company
l_VAPOCen_PointOfInterest	1	find me a subway near 6th west road south and h gtwy
l_VAPOCen_PointOfInterest	1	elm street and stryker court please
l_VAPOCen_PointOfInterest	1	navigate to pinole
l_VAPOCen_PointOfInterest	1	i would love for you to show mac and cheese in town for over 146 bucks
l_VAPOCen_PointOfInterest	1	where's malta
l_VAPOCen_PointOfInterest	1	show me an auto rental place
l_VAPOCen_PointOfInterest	1	please check the co-operators not that far from temple of amun
l_VAPOCen_PointOfInterest	1	what route do i take to carl's jr.
l_VAPOCen_PointOfInterest	1	recommend a further shopping mall around here
l_VAPOCen_PointOfInterest	1	will you check pitas for below 405 pounds in the surrounding area
l_VAPOCen_PointOfInterest	1	find me a quickest way to downtown emery
l_VAPOCen_PointOfInterest	1	why don't you navigate to an auto rental place
l_VAPOCen_PointOfInterest	1	show me the intersection of st james st and cleveland avenue
l_VAPOCen_PointOfInterest	1	i would like to see where grand avenue in winnetoon village is
l_VAPOCen_PointOfInterest	1	can you show me 73154 in twin groves town mississippi
l_VAPOCen_PointOfInterest	1	find me merchandise mart
l_VAPOCen_PointOfInterest	1	switch on directing me to royal mile
l_VAPOCen_PointOfInterest	1	get berlaymont building
l_VAPOCen_PointOfInterest	1	please is there fitness depot at the intersection amity street and lexington drive in franklin county ar
l_VAPOCen_PointOfInterest	1	start directing me to the crystal palace
l_VAPOCen_PointOfInterest	1	go to kensington walk
l_VAPOCen_PointOfInterest	1	affordable dress pants in ramona town
l_VAPOCen_PointOfInterest	1	plz how do i get to a frozen yogurt restaurant at the intersection of madison court and 9th street in chunky town yt
l_VAPOCen_PointOfInterest	1	get dome of the rock
l_VAPOCen_PointOfInterest	1	bring up raising cane's chicken fingers on bath avenue in crested butte town
l_VAPOCen_PointOfInterest	1	why don't you take me to the ztspgdkfviax building at university of guelph in newell
l_VAPOCen_PointOfInterest	1	what are the best reviewed bistroes here for more than 85 bucks
l_VAPOCen_PointOfInterest	1	the home and garden store on java town and west siloam springs town
l_VAPOCen_PointOfInterest	1	try to show most pricey cars for below 490 euros in city
l_VAPOCen_PointOfInterest	1	route for tim horton's
l_VAPOCen_PointOfInterest	1	please give directions to smith tower at warwick street henderson city az
l_VAPOCen_PointOfInterest	1	find rocky mountain chocolate factory at railroad avenue and church street sunset
l_VAPOCen_PointOfInterest	1	plz find running room at lac la biche and hernando in that location
l_VAPOCen_PointOfInterest	1	show me prague castle
l_VAPOCen_PointOfInterest	1	show me where is middle of the earth in iceland
l_VAPOCen_PointOfInterest	1	show palace of culture and science on q cswy in flemington
l_VAPOCen_PointOfInterest	1	go to west goshen
l_VAPOCen_PointOfInterest	1	a cafe at the the intersection of brighton 1st walk and magnolia court plz in balance of madison county
l_VAPOCen_PointOfInterest	1	where is the popular gasoline in the area
l_VAPOCen_PointOfInterest	1	search a latin restaurant
l_VAPOCen_PointOfInterest	1	is there sanraku at the intersection of fillmore avenue and prospect street
l_VAPOCen_PointOfInterest	1	temple of artemisof the ephesians at 1721 church road 37863 highland city newfoundland and labrador united states
l_VAPOCen_PointOfInterest	1	show rialto towers
l_VAPOCen_PointOfInterest	1	find 972 brown street in iva virginia switzerland
l_VAPOCen_PointOfInterest	1	find me a gracie mews diner in the postal code 38543
l_VAPOCen_PointOfInterest	1	get me lincoln cathedral
l_VAPOCen_PointOfInterest	1	find the a japanese restaurant around 2nd avenue and falmouth street in menomonie va
l_VAPOCen_PointOfInterest	1	navigate to boerum place
l_VAPOCen_PointOfInterest	1	please navigate 2 charloo's west indian food inc at the corner of sainte dorothe and caledonia town nearby
l_VAPOCen_PointOfInterest	1	never mind going
l_VAPOCen_PointOfInterest	1	go ahead and find a route to platte center village
l_VAPOCen_PointOfInterest	1	take me to famous dave's
l_VAPOCen_PointOfInterest	1	what's the name of that italian restaurant on the corner of sigourney street and school street
l_VAPOCen_PointOfInterest	1	street view of solomon islands
l_VAPOCen_PointOfInterest	1	can you recommend a outstanding headway hair styles in town for me
l_VAPOCen_PointOfInterest	1	mcdonald at 100 at marcy avenue
l_VAPOCen_PointOfInterest	1	find frascati restaurant close to the crossroads of william street and guernsey street in stroud georgia
l_VAPOCen_PointOfInterest	1	could you please end route service
l_VAPOCen_PointOfInterest	1	can you suggest a most outstanding psychic isabella in that region to me
l_VAPOCen_PointOfInterest	1	what is an inexpensive sandwich shop in the city for for less than 4864 dollars
l_VAPOCen_PointOfInterest	1	find a pancheros mexican grill
l_VAPOCen_PointOfInterest	1	start going
l_VAPOCen_PointOfInterest	1	show me the way to a brasserie
l_VAPOCen_PointOfInterest	1	take me to an islamic restaurant
l_VAPOCen_PointOfInterest	1	can you please cut going
l_VAPOCen_PointOfInterest	1	beulaville id barbados show me it
l_VAPOCen_PointOfInterest	1	1855 roosevelt court crowley give me directions
l_VAPOCen_PointOfInterest	1	where is the dairy queen close the corner columbus place and brighton 1st walk cresskill borough north dakota
l_VAPOCen_PointOfInterest	1	show toronto dominion centre at cardinal and pennsylvania bnd
l_VAPOCen_PointOfInterest	1	saku toronto nearby me plz can you direct me there
